Production_Date,Month,Quarter,Year,Plant_Location,Department,Machine_ID,Machine_Type,Shift,Product_Being_Manufactured,Raw_Material,Machine_Condition,Units_Produced,Target_Units,Production_Efficiency_%,Defect_Count,Defect_Rate_%,Defect_Type,Downtime_Hours,Production_Cost_INR,Energy_Consumption_kWh,Maintenance_Required,Order_Status
10-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Morning (6AM-2PM),Nova 10 Circular Loom,Recycled PP Pellets,Excellent,339,488,69.47,4,1.18,Uneven Winding Tension,0.12,97133,87.21,No,Completed
10-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Night (10PM-6AM),CSN 4 Circular Loom,PP Granules Grade A,Good,252,488,51.64,10,3.97,Fabric Tear,0.94,39016,128.83,No,Completed
10-07-2022,July,Q3,2022,Kanpur Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Afternoon (2PM-10PM),Nova 10 Circular Loom,Master Batch Additive,Fair,354,345,100,17,4.8,Peel Strength Failure,2.25,31964,22.83,Yes,Completed
10-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-008,Nova 82 Circular Loom,Morning (6AM-2PM),FIBC Conversion Line,Master Batch Additive,Excellent,295,469,62.9,15,5.08,Broken Warp Tape,0.38,78325,43.34,No,Completed
10-07-2022,July,Q3,2022,Kanpur Plant,Recycling,LC-022,Cutter Compactor Recycler CC-200,Morning (6AM-2PM),Strapping Line,Recycled PP Pellets,Good,353,233,100,17,4.82,No Defect,1.61,16326,149.01,No,In Progress
11-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Morning (6AM-2PM),CSN 4 Circular Loom,HDPE Granules,Fair,194,327,59.33,22,11.34,Uneven Winding Tension,1.22,98733,22.07,No,Completed
11-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Afternoon (2PM-10PM),CSN 4 Circular Loom,PP Granules Grade B,Good,337,323,100,18,5.34,No Defect,1.45,64158,84.83,No,Completed
11-07-2022,July,Q3,2022,Kanpur Plant,Multifilament,LC-020,Lofil Multifilament Line MF-2,Morning (6AM-2PM),Tape Extrusion Line,Master Batch Additive,Fair,192,369,52.03,7,3.65,Yarn Tenacity Variation,2,90397,63.01,No,Completed
11-07-2022,July,Q3,2022,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Morning (6AM-2PM),CSN 4 Circular Loom,PP Granules Grade A,Excellent,333,361,92.24,11,3.3,Cut Length Error,0.41,80432,100.37,No,Completed
11-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Morning (6AM-2PM),Lofil Multifilament Line,PP Granules Grade A,Excellent,201,372,54.03,0,0,No Defect,0.93,59350,52.55,No,In Progress
11-07-2022,July,Q3,2022,Bengaluru Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Morning (6AM-2PM),Lofil Multifilament Line,PP Granules Grade A,Excellent,422,352,100,9,2.13,Tape Breakage,1.63,67275,40.43,No,Delayed
11-07-2022,July,Q3,2022,Kanpur Plant,Quality Control,LC-025,GSM Testing Equipment,Afternoon (2PM-10PM),LSL Circular Loom,HDPE Granules,Fair,336,432,77.78,10,2.98,UV Resistance Failure,1.7,17035,76.78,No,Completed
11-07-2022,July,Q3,2022,Bengaluru Plant,Circular Loom,LC-012,Venti Circular Loom,Afternoon (2PM-10PM),Extrusion Lamination Line,PP Granules Grade B,Excellent,224,459,48.8,11,4.91,Weave Pattern Error,0.92,31077,68.65,Yes,Completed
11-07-2022,July,Q3,2022,Kanpur Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Night (10PM-6AM),FSN 4 Circular Loom,Recycled PP Pellets,Good,348,383,90.86,7,2.01,Air Bubble,1.36,91912,95.71,No,In Progress
11-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Night (10PM-6AM),FSN 4 Circular Loom,HDPE Granules,Good,432,364,100,4,0.93,No Defect,0.48,10773,23.92,Yes,Completed
11-07-2022,July,Q3,2022,Kanpur Plant,Multifilament,LC-021,Twister Winder LT-300,Afternoon (2PM-10PM),Strapping Line,Master Batch Additive,Good,292,204,100,2,0.68,No Defect,1,73972,97.89,No,Completed
11-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Afternoon (2PM-10PM),Precision Tape Winder,Recycled PP Pellets,Poor,290,273,100,28,9.66,No Defect,3.9,13651,27.45,No,In Progress
11-07-2022,July,Q3,2022,Bengaluru Plant,Circular Loom,LC-012,Venti Circular Loom,Morning (6AM-2PM),FIBC Conversion Line,Master Batch Additive,Excellent,256,221,100,7,2.73,Weave Pattern Error,0.21,39040,106.27,Yes,Completed
12-07-2022,July,Q3,2022,Kanpur Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Night (10PM-6AM),LSL Circular Loom,Master Batch Additive,Fair,205,290,70.69,23,11.22,Thickness Inconsistency,2.15,75907,112.51,No,Completed
12-07-2022,July,Q3,2022,Kanpur Plant,Conversion,LC-017,Flexographic Printing Machine,Morning (6AM-2PM),Tape Extrusion Line,Recycled PP Pellets,Good,221,226,97.79,18,8.14,No Defect,1.04,19206,65.18,No,Completed
13-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-010,CSN 4 Circular Loom,Night (10PM-6AM),FIBC Conversion Line,PP Granules Grade A,Good,338,354,95.48,1,0.3,Shuttle Jam,1.13,41324,70.44,No,Completed
13-07-2022,July,Q3,2022,Bengaluru Plant,Multifilament,LC-020,Lofil Multifilament Line MF-2,Morning (6AM-2PM),Extrusion Lamination Line,Master Batch Additive,Excellent,152,306,49.67,10,6.58,Filament Breakage,0.83,34558,37.12,No,Delayed
13-07-2022,July,Q3,2022,Kanpur Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Afternoon (2PM-10PM),Precision Tape Winder,PP Granules Grade A,Good,114,419,27.21,14,12.28,Melt Flow Issue,1.69,83143,129.14,No,Completed
13-07-2022,July,Q3,2022,Bengaluru Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Afternoon (2PM-10PM),Recycling Machine,Recycled PP Pellets,Good,418,301,100,8,1.91,Broken Warp Tape,0.85,17661,65.18,No,Completed
13-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Morning (6AM-2PM),Nova 10 Circular Loom,PP Granules Grade B,Fair,328,240,100,23,7.01,Bobbin Package Defect,1.94,27582,82.75,No,Delayed
13-07-2022,July,Q3,2022,Kanpur Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Night (10PM-6AM),Nova 10 Circular Loom,PP Granules Grade A,Excellent,297,417,71.22,7,2.36,Tape Width Variation,0.93,78703,67.17,No,In Progress
13-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-008,Nova 82 Circular Loom,Afternoon (2PM-10PM),Extrusion Lamination Line,PP Granules Grade A,Excellent,280,305,91.8,11,3.93,Fabric Tear,0.98,61326,100.64,No,In Progress
13-07-2022,July,Q3,2022,Bengaluru Plant,Tape Winding,LC-004,Precision Winder PW-100,Night (10PM-6AM),Extrusion Lamination Line,HDPE Granules,Excellent,403,218,100,6,1.49,Uneven Winding Tension,1.71,71443,46.42,No,Completed
14-07-2022,July,Q3,2022,Bengaluru Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Morning (6AM-2PM),CSN 4 Circular Loom,Master Batch Additive,Good,105,317,33.12,10,9.52,Tape Width Variation,1.68,25195,92.38,No,Completed
14-07-2022,July,Q3,2022,Kanpur Plant,Multifilament,LC-021,Twister Winder LT-300,Night (10PM-6AM),Strapping Line,Master Batch Additive,Excellent,408,498,81.93,10,2.45,No Defect,1.01,28184,105.97,No,Completed
14-07-2022,July,Q3,2022,Kanpur Plant,Quality Control,LC-024,Tensile Strength Tester,Afternoon (2PM-10PM),Lofil Multifilament Line,PP Granules Grade A,Fair,430,240,100,24,5.58,Failed Tensile Test,4.18,37406,102.88,No,Completed
14-07-2022,July,Q3,2022,Kanpur Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Afternoon (2PM-10PM),Nova 10 Circular Loom,PP Granules Grade B,Good,121,412,29.37,16,13.22,Air Bubble,1.03,11333,45.02,No,Completed
14-07-2022,July,Q3,2022,Kanpur Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Night (10PM-6AM),FSN 4 Circular Loom,HDPE Granules,Good,155,451,34.37,11,7.1,Coating Thickness Variation,0.44,97332,116.49,No,Completed
15-07-2022,July,Q3,2022,Kanpur Plant,Conversion,LC-016,Bag Cutting & Stitching Line,Night (10PM-6AM),Precision Tape Winder,Master Batch Additive,Fair,271,250,100,13,4.8,Stitching Defect,4.25,17145,67.99,No,Completed
15-07-2022,July,Q3,2022,Kanpur Plant,Conversion,LC-016,Bag Cutting & Stitching Line,Morning (6AM-2PM),Nova 10 Circular Loom,Master Batch Additive,Fair,358,349,100,10,2.79,No Defect,1.64,76234,50.93,No,Completed
15-07-2022,July,Q3,2022,Kanpur Plant,Recycling,LC-022,Cutter Compactor Recycler CC-200,Afternoon (2PM-10PM),LSL Circular Loom,HDPE Granules,Good,251,337,74.48,2,0.8,Pellet Size Variation,0.49,63504,131.43,No,In Progress
15-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-008,Nova 82 Circular Loom,Morning (6AM-2PM),Recycling Machine,Master Batch Additive,Poor,207,337,61.42,14,6.76,Weft Skip,6.94,44542,95.45,No,In Progress
15-07-2022,July,Q3,2022,Bengaluru Plant,Conversion,LC-018,FIBC Conversion Line,Afternoon (2PM-10PM),Nova 10 Circular Loom,Master Batch Additive,Fair,249,402,61.94,8,3.21,No Defect,4.67,67269,64.62,No,In Progress
15-07-2022,July,Q3,2022,Bengaluru Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Afternoon (2PM-10PM),FIBC Conversion Line,HDPE Granules,Fair,421,427,98.59,11,2.61,No Defect,4.78,95350,146.49,No,Completed
15-07-2022,July,Q3,2022,Kanpur Plant,Conversion,LC-017,Flexographic Printing Machine,Afternoon (2PM-10PM),Precision Tape Winder,PP Granules Grade A,Fair,118,435,27.13,9,7.63,No Defect,2.53,52884,107.28,No,In Progress
15-07-2022,July,Q3,2022,Bengaluru Plant,Circular Loom,LC-010,CSN 4 Circular Loom,Morning (6AM-2PM),CSN 4 Circular Loom,PP Granules Grade B,Excellent,154,309,49.84,5,3.25,Weft Skip,0.32,90976,75.5,No,Completed
15-07-2022,July,Q3,2022,Bengaluru Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Morning (6AM-2PM),Nova 10 Circular Loom,Master Batch Additive,Excellent,297,314,94.59,12,4.04,Shuttle Jam,0.72,10125,79.8,Yes,Completed
15-07-2022,July,Q3,2022,Bengaluru Plant,Circular Loom,LC-012,Venti Circular Loom,Night (10PM-6AM),Lofil Multifilament Line,Master Batch Additive,Fair,139,408,34.07,25,17.99,Fabric Tear,1.14,61261,126.43,No,Completed
15-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Morning (6AM-2PM),Lofil Multifilament Line,HDPE Granules,Excellent,321,472,68.01,15,4.67,Uneven Winding Tension,1.49,96649,26.51,No,On Hold
15-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Morning (6AM-2PM),FIBC Conversion Line,HDPE Granules,Fair,341,290,100,22,6.45,Fabric Tear,1.51,74924,121.06,No,In Progress
16-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Night (10PM-6AM),Precision Tape Winder,PP Granules Grade A,Good,201,439,45.79,0,0,No Defect,0.08,86009,107.3,No,Delayed
16-07-2022,July,Q3,2022,Bengaluru Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Morning (6AM-2PM),Extrusion Lamination Line,HDPE Granules,Poor,403,318,100,34,8.44,Wind Ratio Error,4.98,85032,50.16,No,On Hold
16-07-2022,July,Q3,2022,Bengaluru Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Afternoon (2PM-10PM),Strapping Line,Recycled PP Pellets,Excellent,233,454,51.32,8,3.43,Delamination,0.44,36362,144.68,No,Completed
16-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-009,LSL Circular Loom,Morning (6AM-2PM),Strapping Line,PP Granules Grade B,Good,84,498,16.87,4,4.76,Weft Skip,1.51,49351,131.78,Yes,Completed
16-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Afternoon (2PM-10PM),Lofil Multifilament Line,HDPE Granules,Fair,418,218,100,12,2.87,Weft Skip,1.99,68675,108.32,No,Completed
16-07-2022,July,Q3,2022,Kanpur Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Night (10PM-6AM),Precision Tape Winder,PP Granules Grade B,Good,203,236,86.02,14,6.9,Melt Flow Issue,1.9,12188,104.2,No,In Progress
17-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Afternoon (2PM-10PM),Strapping Line,HDPE Granules,Good,50,470,10.64,3,6,Shuttle Jam,1.02,41302,40.94,No,In Progress
17-07-2022,July,Q3,2022,Bengaluru Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Morning (6AM-2PM),CSN 4 Circular Loom,PP Granules Grade A,Fair,164,461,35.57,8,4.88,Air Bubble,2.89,50490,92.7,No,Completed
17-07-2022,July,Q3,2022,Kanpur Plant,Multifilament,LC-019,Lofil Multifilament Line MF-1,Afternoon (2PM-10PM),Strapping Line,Master Batch Additive,Excellent,264,429,61.54,12,4.55,No Defect,1.68,19368,97.08,No,In Progress
17-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Night (10PM-6AM),LSL Circular Loom,PP Granules Grade A,Excellent,119,471,25.27,14,11.76,Shuttle Jam,0.64,45365,24.35,No,In Progress
17-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Morning (6AM-2PM),Precision Tape Winder,PP Granules Grade A,Excellent,286,256,100,5,1.75,No Defect,0.53,71885,106.11,Yes,Completed
17-07-2022,July,Q3,2022,Kanpur Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Afternoon (2PM-10PM),FSN 4 Circular Loom,Master Batch Additive,Excellent,226,248,91.13,9,3.98,Tape Breakage,0.63,56713,119.52,No,In Progress
17-07-2022,July,Q3,2022,Kanpur Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Morning (6AM-2PM),Nova 82 Circular Loom,HDPE Granules,Good,349,493,70.79,1,0.29,No Defect,1.41,57880,143.28,No,Completed
17-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Night (10PM-6AM),Lofil Multifilament Line,PP Granules Grade B,Good,216,238,90.76,15,6.94,Wind Ratio Error,0.86,74807,149.11,No,Completed
18-07-2022,July,Q3,2022,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Afternoon (2PM-10PM),Nova 10 Circular Loom,Recycled PP Pellets,Excellent,147,234,62.82,11,7.48,Cut Length Error,0.87,33262,118.72,No,On Hold
18-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Morning (6AM-2PM),Tape Extrusion Line,HDPE Granules,Excellent,145,476,30.46,4,2.76,No Defect,0.49,57128,37.99,No,Completed
18-07-2022,July,Q3,2022,Kanpur Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Night (10PM-6AM),Lofil Multifilament Line,Recycled PP Pellets,Fair,246,298,82.55,14,5.69,Melt Flow Issue,1.66,98766,116.07,No,Completed
18-07-2022,July,Q3,2022,Bengaluru Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Night (10PM-6AM),CSN 4 Circular Loom,Master Batch Additive,Fair,392,461,85.03,22,5.61,Melt Flow Issue,4.83,73098,74.34,No,On Hold
18-07-2022,July,Q3,2022,Bengaluru Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Morning (6AM-2PM),Nova 82 Circular Loom,Recycled PP Pellets,Excellent,280,486,57.61,22,7.86,Coating Thickness Variation,1.74,64160,88.46,No,Delayed
18-07-2022,July,Q3,2022,Kanpur Plant,Conversion,LC-016,Bag Cutting & Stitching Line,Night (10PM-6AM),Recycling Machine,Recycled PP Pellets,Excellent,446,289,100,10,2.24,Cut Length Error,1.02,61348,44.11,No,Completed
18-07-2022,July,Q3,2022,Kanpur Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Morning (6AM-2PM),CSN 4 Circular Loom,HDPE Granules,Good,316,284,100,10,3.16,No Defect,1.08,41330,31.12,No,Completed
18-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-008,Nova 82 Circular Loom,Afternoon (2PM-10PM),Tape Extrusion Line,PP Granules Grade B,Excellent,137,367,37.33,17,12.41,Fabric Tear,1.22,68559,95.34,No,On Hold
18-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-010,CSN 4 Circular Loom,Afternoon (2PM-10PM),Extrusion Lamination Line,Recycled PP Pellets,Fair,111,247,44.94,19,17.12,Fabric Tear,3.96,17822,88.19,Yes,Completed
18-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Morning (6AM-2PM),Strapping Line,PP Granules Grade B,Poor,390,468,83.33,23,5.9,Tape Overlap,7.04,81352,77.12,No,In Progress
18-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Morning (6AM-2PM),Nova 10 Circular Loom,PP Granules Grade B,Poor,143,324,44.14,24,16.78,Wind Ratio Error,3.29,30669,116.75,No,Completed
18-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Morning (6AM-2PM),Strapping Line,Master Batch Additive,Fair,185,455,40.66,13,7.03,Wind Ratio Error,3.53,41397,53.04,No,Completed
19-07-2022,July,Q3,2022,Kanpur Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Morning (6AM-2PM),FSN 4 Circular Loom,PP Granules Grade A,Excellent,232,420,55.24,5,2.16,Thickness Inconsistency,1.97,78702,55.64,No,Completed
19-07-2022,July,Q3,2022,Bengaluru Plant,Conversion,LC-018,FIBC Conversion Line,Afternoon (2PM-10PM),FSN 4 Circular Loom,Master Batch Additive,Good,233,277,84.12,5,2.15,Print Misalignment,1.79,19955,119.29,Yes,Completed
19-07-2022,July,Q3,2022,Bengaluru Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Afternoon (2PM-10PM),FSN 4 Circular Loom,Master Batch Additive,Excellent,444,230,100,5,1.13,Weave Pattern Error,1.73,48822,74.45,Yes,Completed
19-07-2022,July,Q3,2022,Bengaluru Plant,Lamination & Coating,LC-014,Extrusion Lamination Line EL-100,Morning (6AM-2PM),Tape Extrusion Line,Recycled PP Pellets,Excellent,234,268,87.31,13,5.56,Delamination,0.15,64580,70.55,No,Completed
19-07-2022,July,Q3,2022,Kanpur Plant,R&D,LC-028,Prototype Circular Loom,Night (10PM-6AM),Nova 10 Circular Loom,PP Granules Grade B,Fair,68,290,23.45,16,23.53,No Defect,4.1,35564,65.05,No,In Progress
19-07-2022,July,Q3,2022,Bengaluru Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Afternoon (2PM-10PM),Recycling Machine,PP Granules Grade A,Good,355,464,76.51,11,3.1,Broken Warp Tape,0.05,96667,105.64,No,Completed
19-07-2022,July,Q3,2022,Kanpur Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Morning (6AM-2PM),Recycling Machine,PP Granules Grade A,Good,153,301,50.83,3,1.96,Tape Width Variation,1,43387,79.16,No,Completed
19-07-2022,July,Q3,2022,Kanpur Plant,Conversion,LC-016,Bag Cutting & Stitching Line,Afternoon (2PM-10PM),Strapping Line,Recycled PP Pellets,Good,428,496,86.29,8,1.87,Stitching Defect,0.01,76538,144.57,No,Completed
19-07-2022,July,Q3,2022,Bengaluru Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Morning (6AM-2PM),Tape Extrusion Line,HDPE Granules,Good,240,480,50,0,0,No Defect,0.24,64664,98.95,Yes,On Hold
19-07-2022,July,Q3,2022,Bengaluru Plant,Conversion,LC-017,Flexographic Printing Machine,Morning (6AM-2PM),FIBC Conversion Line,PP Granules Grade B,Fair,72,318,22.64,17,23.61,Stitching Defect,1.99,57890,25.96,No,Completed
19-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-008,Nova 82 Circular Loom,Afternoon (2PM-10PM),Recycling Machine,PP Granules Grade B,Fair,184,351,52.42,12,6.52,Fabric Tear,3.57,43671,47.36,No,Completed
19-07-2022,July,Q3,2022,Bengaluru Plant,Circular Loom,LC-009,LSL Circular Loom,Morning (6AM-2PM),Extrusion Lamination Line,PP Granules Grade A,Fair,307,410,74.88,12,3.91,Shuttle Jam,2.15,95899,51.95,Yes,Completed
19-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Night (10PM-6AM),CSN 4 Circular Loom,PP Granules Grade A,Good,383,461,83.08,15,3.92,Tape Overlap,1.32,86618,23.61,No,Completed
20-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-008,Nova 82 Circular Loom,Morning (6AM-2PM),Nova 10 Circular Loom,Recycled PP Pellets,Excellent,171,440,38.86,13,7.6,Weave Pattern Error,0.21,71822,36.23,No,Delayed
20-07-2022,July,Q3,2022,Bengaluru Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Afternoon (2PM-10PM),Lofil Multifilament Line,Master Batch Additive,Excellent,392,341,100,12,3.06,Tape Breakage,0.66,37277,82.25,No,Completed
20-07-2022,July,Q3,2022,Bengaluru Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Morning (6AM-2PM),FIBC Conversion Line,PP Granules Grade B,Good,432,349,100,19,4.4,Weave Pattern Error,0.21,83181,33.73,Yes,Completed
20-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Night (10PM-6AM),Recycling Machine,PP Granules Grade B,Excellent,339,344,98.55,4,1.18,Uneven Winding Tension,0.43,57843,35.21,Yes,Completed
20-07-2022,July,Q3,2022,Kanpur Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Afternoon (2PM-10PM),Tape Extrusion Line,Master Batch Additive,Good,326,226,100,6,1.84,Bobbin Package Defect,1.33,66014,45.52,No,Completed
20-07-2022,July,Q3,2022,Kanpur Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Morning (6AM-2PM),FIBC Conversion Line,PP Granules Grade B,Good,177,280,63.21,15,8.47,Tape Width Variation,1.23,37419,144.32,No,Completed
20-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-012,Venti Circular Loom,Morning (6AM-2PM),Nova 82 Circular Loom,Master Batch Additive,Good,217,296,73.31,5,2.3,Weft Skip,1.2,71340,134.36,No,Delayed
20-07-2022,July,Q3,2022,Kanpur Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Night (10PM-6AM),Nova 10 Circular Loom,Master Batch Additive,Fair,208,339,61.36,21,10.1,Tape Breakage,3.69,70714,24.8,No,On Hold
20-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-010,CSN 4 Circular Loom,Afternoon (2PM-10PM),Strapping Line,PP Granules Grade A,Good,445,399,100,10,2.25,Shuttle Jam,1.15,40541,99.25,Yes,Delayed
21-07-2022,July,Q3,2022,Bengaluru Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Afternoon (2PM-10PM),Tape Extrusion Line,HDPE Granules,Excellent,245,477,51.36,3,1.22,No Defect,1.85,12644,58.13,Yes,In Progress
21-07-2022,July,Q3,2022,Bengaluru Plant,Circular Loom,LC-012,Venti Circular Loom,Morning (6AM-2PM),Nova 82 Circular Loom,PP Granules Grade B,Excellent,122,253,48.22,21,17.21,Weave Pattern Error,0.91,98792,113.46,No,Completed
21-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Afternoon (2PM-10PM),Nova 82 Circular Loom,PP Granules Grade B,Good,75,260,28.85,5,6.67,Fabric Tear,1.08,67626,149.57,No,Completed
21-07-2022,July,Q3,2022,Kanpur Plant,Quality Control,LC-027,Tape Denier Tester,Afternoon (2PM-10PM),Extrusion Lamination Line,Master Batch Additive,Good,74,483,15.32,4,5.41,Failed Tensile Test,1.68,31790,130.43,No,Completed
21-07-2022,July,Q3,2022,Kanpur Plant,Circular Loom,LC-012,Venti Circular Loom,Night (10PM-6AM),Tape Extrusion Line,Recycled PP Pellets,Excellent,359,407,88.21,7,1.95,Weave Pattern Error,1.06,55570,108.06,No,Completed
21-07-2022,July,Q3,2022,Bengaluru Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Morning (6AM-2PM),FIBC Conversion Line,HDPE Granules,Excellent,144,263,54.75,10,6.94,Wind Ratio Error,0.74,74752,22.83,No,Completed
21-07-2022,July,Q3,2022,Kanpur Plant,Multifilament,LC-020,Lofil Multifilament Line MF-2,Morning (6AM-2PM),Nova 82 Circular Loom,PP Granules Grade A,Good,42,230,18.26,8,19.05,No Defect,0.07,58443,73.34,Yes,In Progress
